Start Date Time,End Date Time,Usage,Avg. Temperature,Peak Demand
4/9/2020 21:30,4/9/2020 21:45,34.92,56,139.68
4/9/2020 21:45,4/9/2020 22:00,35.64,56,142.56
4/9/2020 22:00,4/9/2020 22:15,38.88,56,155.52
4/9/2020 22:15,4/9/2020 22:30,39.18,56,156.72
4/9/2020 22:30,4/9/2020 22:45,37.02,56,148.08
4/9/2020 22:45,4/9/2020 23:00,36.72,56,146.88
4/9/2020 23:00,4/9/2020 23:15,36.06,55,144.24
4/9/2020 23:15,4/9/2020 23:30,37.44,55,149.76
4/9/2020 23:30,4/9/2020 23:45,34.86,55,139.44
4/9/2020 23:45,4/10/2020 0:00,34.02,55,136.08
4/10/2020 0:00,4/10/2020 0:15,34.92,55,139.68
4/10/2020 0:15,4/10/2020 0:30,35.46,55,141.84
4/10/2020 0:30,4/10/2020 0:45,35.1,55,140.4
4/10/2020 0:45,4/10/2020 1:00,34.62,55,138.48
4/10/2020 1:00,4/10/2020 1:15,32.88,56,131.52
4/10/2020 1:15,4/10/2020 1:30,33.9,56,135.6
4/10/2020 1:30,4/10/2020 1:45,34.08,56,136.32
4/10/2020 1:45,4/10/2020 2:00,33.24,56,132.96
4/10/2020 2:00,4/10/2020 2:15,33.84,56,135.36
4/10/2020 2:15,4/10/2020 2:30,33.9,56,135.6
4/10/2020 2:30,4/10/2020 2:45,35.34,56,141.36
4/10/2020 2:45,4/10/2020 3:00,34.56,56,138.24
4/10/2020 3:00,4/10/2020 3:15,41.7,56,166.8
4/10/2020 3:15,4/10/2020 3:30,41.64,56,166.56
4/10/2020 3:30,4/10/2020 3:45,43.38,56,173.52
4/10/2020 3:45,4/10/2020 4:00,44.88,56,179.52
4/10/2020 4:00,4/10/2020 4:15,28.86,56,115.44
4/10/2020 4:15,4/10/2020 4:30,30,56,120
4/10/2020 4:30,4/10/2020 4:45,31.14,56,124.56
4/10/2020 4:45,4/10/2020 5:00,29.64,56,118.56
4/10/2020 5:00,4/10/2020 5:15,29.22,56,116.88
4/10/2020 5:15,4/10/2020 5:30,29.34,56,117.36
4/10/2020 5:30,4/10/2020 5:45,30.42,56,121.68
4/10/2020 5:45,4/10/2020 6:00,29.88,56,119.52
4/10/2020 6:00,4/10/2020 6:15,35.1,55,140.4
4/10/2020 6:15,4/10/2020 6:30,35.22,55,140.88
4/10/2020 6:30,4/10/2020 6:45,37.2,55,148.8
4/10/2020 6:45,4/10/2020 7:00,39.6,55,158.4
4/10/2020 7:00,4/10/2020 7:15,40.44,53,161.76
4/10/2020 7:15,4/10/2020 7:30,39.36,53,157.44
4/10/2020 7:30,4/10/2020 7:45,40.74,53,162.96
4/10/2020 7:45,4/10/2020 8:00,42.72,53,170.88
4/10/2020 8:00,4/10/2020 8:15,44.58,56,178.32
4/10/2020 8:15,4/10/2020 8:30,43.74,56,174.96
4/10/2020 8:30,4/10/2020 8:45,49.92,56,199.68
4/10/2020 8:45,4/10/2020 9:00,46.32,56,185.28
4/10/2020 9:00,4/10/2020 9:15,47.1,58,188.4
4/10/2020 9:15,4/10/2020 9:30,48.3,58,193.2
4/10/2020 9:30,4/10/2020 9:45,48.12,58,192.48
4/10/2020 9:45,4/10/2020 10:00,49.5,58,198
4/10/2020 10:00,4/10/2020 10:15,48.42,59,193.68
4/10/2020 10:15,4/10/2020 10:30,48.12,59,192.48
4/10/2020 10:30,4/10/2020 10:45,48.36,59,193.44
4/10/2020 10:45,4/10/2020 11:00,50.76,59,203.04
4/10/2020 11:00,4/10/2020 11:15,52.62,60,210.48
4/10/2020 11:15,4/10/2020 11:30,50.64,60,202.56
4/10/2020 11:30,4/10/2020 11:45,50.22,60,200.88
4/10/2020 11:45,4/10/2020 12:00,48.66,60,194.64
4/10/2020 12:00,4/10/2020 12:15,49.56,61,198.24
4/10/2020 12:15,4/10/2020 12:30,49.08,61,196.32
4/10/2020 12:30,4/10/2020 12:45,48.24,61,192.96
4/10/2020 12:45,4/10/2020 13:00,49.02,61,196.08
4/10/2020 13:00,4/10/2020 13:15,48.84,61,195.36
4/10/2020 13:15,4/10/2020 13:30,49.38,61,197.52
4/10/2020 13:30,4/10/2020 13:45,48.3,61,193.2
4/10/2020 13:45,4/10/2020 14:00,45.72,61,182.88
4/10/2020 14:00,4/10/2020 14:15,46.56,62,186.24
4/10/2020 14:15,4/10/2020 14:30,46.68,62,186.72
4/10/2020 14:30,4/10/2020 14:45,46.92,62,187.68
4/10/2020 14:45,4/10/2020 15:00,47.46,62,189.84
4/10/2020 15:00,4/10/2020 15:15,48,61,192
4/10/2020 15:15,4/10/2020 15:30,46.26,61,185.04
4/10/2020 15:30,4/10/2020 15:45,45.3,61,181.2
4/10/2020 15:45,4/10/2020 16:00,45.36,61,181.44
4/10/2020 16:00,4/10/2020 16:15,45.24,62,180.96
4/10/2020 16:15,4/10/2020 16:30,44.82,62,179.28
4/10/2020 16:30,4/10/2020 16:45,44.52,62,178.08
4/10/2020 16:45,4/10/2020 17:00,43.26,62,173.04
4/10/2020 17:00,4/10/2020 17:15,37.74,61,150.96
4/10/2020 17:15,4/10/2020 17:30,37.26,61,149.04
4/10/2020 17:30,4/10/2020 17:45,37.14,61,148.56
4/10/2020 17:45,4/10/2020 18:00,35.7,61,142.8
4/10/2020 18:00,4/10/2020 18:15,34.62,59,138.48
4/10/2020 18:15,4/10/2020 18:30,33,59,132
4/10/2020 18:30,4/10/2020 18:45,31.2,59,124.8
4/10/2020 18:45,4/10/2020 19:00,29.64,59,118.56
4/10/2020 19:00,4/10/2020 19:15,30.54,56,122.16
4/10/2020 19:15,4/10/2020 19:30,29.76,56,119.04
4/10/2020 19:30,4/10/2020 19:45,31.74,56,126.96
4/10/2020 19:45,4/10/2020 20:00,31.2,56,124.8
4/10/2020 20:00,4/10/2020 20:15,30.48,56,121.92
4/10/2020 20:15,4/10/2020 20:30,29.64,56,118.56
4/10/2020 20:30,4/10/2020 20:45,28.98,56,115.92
4/10/2020 20:45,4/10/2020 21:00,29.22,56,116.88
4/10/2020 21:00,4/10/2020 21:15,27.84,55,111.36
4/10/2020 21:15,4/10/2020 21:30,27.36,55,109.44
4/10/2020 21:30,4/10/2020 21:45,26.28,55,105.12
4/10/2020 21:45,4/10/2020 22:00,26.64,55,106.56
4/10/2020 22:00,4/10/2020 22:15,27.06,54,108.24
4/10/2020 22:15,4/10/2020 22:30,22.62,54,90.48
4/10/2020 22:30,4/10/2020 22:45,24.9,54,99.6
4/10/2020 22:45,4/10/2020 23:00,23.88,54,95.52
4/10/2020 23:00,4/10/2020 23:15,23.16,55,92.64
4/10/2020 23:15,4/10/2020 23:30,25.92,55,103.68
4/10/2020 23:30,4/10/2020 23:45,22.56,55,90.24
4/10/2020 23:45,4/11/2020 0:00,22.62,55,90.48
4/11/2020 0:00,4/11/2020 0:15,23.88,53,95.52
4/11/2020 0:15,4/11/2020 0:30,24.06,53,96.24
4/11/2020 0:30,4/11/2020 0:45,28.5,53,114
4/11/2020 0:45,4/11/2020 1:00,28.86,53,115.44
4/11/2020 1:00,4/11/2020 1:15,29.88,54,119.52
4/11/2020 1:15,4/11/2020 1:30,28.98,54,115.92
4/11/2020 1:30,4/11/2020 1:45,27.9,54,111.6
4/11/2020 1:45,4/11/2020 2:00,28.56,54,114.24
4/11/2020 2:00,4/11/2020 2:15,29.76,52,119.04
4/11/2020 2:15,4/11/2020 2:30,28.86,52,115.44
4/11/2020 2:30,4/11/2020 2:45,27.6,52,110.4
4/11/2020 2:45,4/11/2020 3:00,29.16,52,116.64
4/11/2020 3:00,4/11/2020 3:15,35.16,53,140.64
4/11/2020 3:15,4/11/2020 3:30,37.5,53,150
4/11/2020 3:30,4/11/2020 3:45,39.18,53,156.72
4/11/2020 3:45,4/11/2020 4:00,36.12,53,144.48
