Start Date Time,End Date Time,Usage,Avg. Temperature,Peak Demand
12/31/2019 23:45,1/1/2020 0:00,131.16,46,518.34
1/1/2020 0:00,1/1/2020 0:15,131.76,46,520.74
1/1/2020 0:15,1/1/2020 0:30,127.62,46,504.18
1/1/2020 0:30,1/1/2020 0:45,130.08,46,514.02
1/1/2020 0:45,1/1/2020 1:00,130.02,46,513.78
1/1/2020 1:00,1/1/2020 1:15,125.52,45,495.78
1/1/2020 1:15,1/1/2020 1:30,126.54,45,499.86
1/1/2020 1:30,1/1/2020 1:45,129.42,45,511.38
1/1/2020 1:45,1/1/2020 2:00,127.02,45,501.78
1/1/2020 2:00,1/1/2020 2:15,127.5,45,503.7
1/1/2020 2:15,1/1/2020 2:30,129.9,45,513.3
1/1/2020 2:30,1/1/2020 2:45,128.88,45,509.22
1/1/2020 2:45,1/1/2020 3:00,125.22,45,494.58
1/1/2020 3:00,1/1/2020 3:15,127.2,45,502.5
1/1/2020 3:15,1/1/2020 3:30,128.34,45,507.06
1/1/2020 3:30,1/1/2020 3:45,129.66,45,512.34
1/1/2020 3:45,1/1/2020 4:00,128.94,45,509.46
1/1/2020 4:00,1/1/2020 4:15,128.34,44,507.06
1/1/2020 4:15,1/1/2020 4:30,128.52,44,507.78
1/1/2020 4:30,1/1/2020 4:45,127.44,44,503.46
1/1/2020 4:45,1/1/2020 5:00,127.5,44,503.7
1/1/2020 5:00,1/1/2020 5:15,128.34,44,507.06
1/1/2020 5:15,1/1/2020 5:30,131.76,44,520.74
1/1/2020 5:30,1/1/2020 5:45,137.04,44,541.86
1/1/2020 5:45,1/1/2020 6:00,140.4,44,555.3
1/1/2020 6:00,1/1/2020 6:15,142.44,45,563.46
1/1/2020 6:15,1/1/2020 6:30,149.46,45,591.54
1/1/2020 6:30,1/1/2020 6:45,160.08,45,634.02
1/1/2020 6:45,1/1/2020 7:00,168.42,45,667.38
1/1/2020 7:00,1/1/2020 7:15,167.04,44,661.86
1/1/2020 7:15,1/1/2020 7:30,167.52,44,663.78
1/1/2020 7:30,1/1/2020 7:45,170.34,44,675.06
1/1/2020 7:45,1/1/2020 8:00,165.18,44,654.42
1/1/2020 8:00,1/1/2020 8:15,158.16,46,626.34
1/1/2020 8:15,1/1/2020 8:30,157.44,46,623.46
1/1/2020 8:30,1/1/2020 8:45,138.06,46,545.94
1/1/2020 8:45,1/1/2020 9:00,108.72,46,428.58
1/1/2020 9:00,1/1/2020 9:15,98.46,50,387.54
1/1/2020 9:15,1/1/2020 9:30,107.28,50,422.82
1/1/2020 9:30,1/1/2020 9:45,126.24,50,498.66
1/1/2020 9:45,1/1/2020 10:00,69.84,50,273.06
1/1/2020 10:00,1/1/2020 10:15,115.68,52,456.42
1/1/2020 10:15,1/1/2020 10:30,139.5,52,551.7
1/1/2020 10:30,1/1/2020 10:45,150.9,52,597.3
1/1/2020 10:45,1/1/2020 11:00,85.98,52,337.62
1/1/2020 11:00,1/1/2020 11:15,59.22,52,230.58
1/1/2020 11:15,1/1/2020 11:30,52.74,52,204.66
1/1/2020 11:30,1/1/2020 11:45,54.18,52,210.42
1/1/2020 11:45,1/1/2020 12:00,10.8,52,36.9
1/1/2020 12:00,1/1/2020 12:15,8.88,54,29.22
1/1/2020 12:15,1/1/2020 12:30,34.26,54,130.74
1/1/2020 12:30,1/1/2020 12:45,59.58,54,232.02
1/1/2020 12:45,1/1/2020 13:00,86.28,54,338.82
1/1/2020 13:00,1/1/2020 13:15,69.06,56,269.94
1/1/2020 13:15,1/1/2020 13:30,84.66,56,332.34
1/1/2020 13:30,1/1/2020 13:45,93.12,56,366.18
1/1/2020 13:45,1/1/2020 14:00,104.28,56,410.82
1/1/2020 14:00,1/1/2020 14:15,106.44,57,419.46
1/1/2020 14:15,1/1/2020 14:30,99.78,57,392.82
1/1/2020 14:30,1/1/2020 14:45,85.2,57,334.5
1/1/2020 14:45,1/1/2020 15:00,107.28,57,422.82
1/1/2020 15:00,1/1/2020 15:15,118.38,57,467.22
1/1/2020 15:15,1/1/2020 15:30,116.1,57,458.1
1/1/2020 15:30,1/1/2020 15:45,117.54,57,463.86
1/1/2020 15:45,1/1/2020 16:00,126.36,57,499.14
1/1/2020 16:00,1/1/2020 16:15,129,55,509.7
1/1/2020 16:15,1/1/2020 16:30,129.72,55,512.58
1/1/2020 16:30,1/1/2020 16:45,139.2,55,550.5
1/1/2020 16:45,1/1/2020 17:00,140.22,55,554.58
1/1/2020 17:00,1/1/2020 17:15,139.8,51,552.9
1/1/2020 17:15,1/1/2020 17:30,141.42,51,559.38
1/1/2020 17:30,1/1/2020 17:45,137.52,51,543.78
1/1/2020 17:45,1/1/2020 18:00,134.4,51,531.3
1/1/2020 18:00,1/1/2020 18:15,136.08,53,538.02
1/1/2020 18:15,1/1/2020 18:30,139.68,53,552.42
1/1/2020 18:30,1/1/2020 18:45,136.2,53,538.5
1/1/2020 18:45,1/1/2020 19:00,135.78,53,536.82
1/1/2020 19:00,1/1/2020 19:15,133.14,54,526.26
1/1/2020 19:15,1/1/2020 19:30,135.06,54,533.94
1/1/2020 19:30,1/1/2020 19:45,131.4,54,519.3
1/1/2020 19:45,1/1/2020 20:00,130.2,54,514.5
1/1/2020 20:00,1/1/2020 20:15,133.2,54,526.5
1/1/2020 20:15,1/1/2020 20:30,133.38,54,527.22
1/1/2020 20:30,1/1/2020 20:45,128.7,54,508.5
1/1/2020 20:45,1/1/2020 21:00,129.06,54,509.94
1/1/2020 21:00,1/1/2020 21:15,132.3,55,522.9
1/1/2020 21:15,1/1/2020 21:30,131.88,55,521.22
1/1/2020 21:30,1/1/2020 21:45,131.94,55,521.46
1/1/2020 21:45,1/1/2020 22:00,130.44,55,515.46
1/1/2020 22:00,1/1/2020 22:15,133.2,54,526.5
1/1/2020 22:15,1/1/2020 22:30,128.76,54,508.74
1/1/2020 22:30,1/1/2020 22:45,128.46,54,507.54
1/1/2020 22:45,1/1/2020 23:00,130.92,54,517.38
1/1/2020 23:00,1/1/2020 23:15,131.88,53,521.22
1/1/2020 23:15,1/1/2020 23:30,129.9,53,513.3
1/1/2020 23:30,1/1/2020 23:45,130.32,53,514.98
1/1/2020 23:45,1/2/2020 0:00,129.6,53,512.1
1/2/2020 0:00,1/2/2020 0:15,129.78,53,512.82
1/2/2020 0:15,1/2/2020 0:30,128.16,53,506.34
1/2/2020 0:30,1/2/2020 0:45,130.2,53,514.5
1/2/2020 0:45,1/2/2020 1:00,131.82,53,520.98
1/2/2020 1:00,1/2/2020 1:15,132.72,54,524.58
1/2/2020 1:15,1/2/2020 1:30,128.76,54,508.74
1/2/2020 1:30,1/2/2020 1:45,127.02,54,501.78
1/2/2020 1:45,1/2/2020 2:00,128.82,54,508.98
1/2/2020 2:00,1/2/2020 2:15,129.78,54,512.82
1/2/2020 2:15,1/2/2020 2:30,130.08,54,514.02
1/2/2020 2:30,1/2/2020 2:45,130.14,54,514.26
1/2/2020 2:45,1/2/2020 3:00,132,54,521.7
1/2/2020 3:00,1/2/2020 3:15,129.42,54,511.38
1/2/2020 3:15,1/2/2020 3:30,126.66,54,500.34
1/2/2020 3:30,1/2/2020 3:45,126.66,54,500.34
1/2/2020 3:45,1/2/2020 4:00,129.66,54,512.34
1/2/2020 4:00,1/2/2020 4:15,128.22,53,506.58
1/2/2020 4:15,1/2/2020 4:30,128.1,53,506.1
1/2/2020 4:30,1/2/2020 4:45,130.08,53,514.02
1/2/2020 4:45,1/2/2020 5:00,133.8,53,528.9
1/2/2020 5:00,1/2/2020 5:15,131.88,49,521.22
1/2/2020 5:15,1/2/2020 5:30,130.68,49,516.42
1/2/2020 5:30,1/2/2020 5:45,136.98,49,541.62
1/2/2020 5:45,1/2/2020 6:00,142.8,49,564.9
1/2/2020 6:00,1/2/2020 6:15,138.84,48,549.06
1/2/2020 6:15,1/2/2020 6:30,139.98,48,553.62
1/2/2020 6:30,1/2/2020 6:45,140.76,48,556.74
1/2/2020 6:45,1/2/2020 7:00,140.1,48,554.1
1/2/2020 7:00,1/2/2020 7:15,141.3,47,558.9
1/2/2020 7:15,1/2/2020 7:30,144.6,47,572.1
1/2/2020 7:30,1/2/2020 7:45,142.14,47,562.26
1/2/2020 7:45,1/2/2020 8:00,153.54,47,607.86
1/2/2020 8:00,1/2/2020 8:15,159.42,48,631.38
1/2/2020 8:15,1/2/2020 8:30,139.5,48,551.7
1/2/2020 8:30,1/2/2020 8:45,112.14,48,442.26
1/2/2020 8:45,1/2/2020 9:00,109.68,48,432.42
1/2/2020 9:00,1/2/2020 9:15,124.08,51,490.02
1/2/2020 9:15,1/2/2020 9:30,115.5,51,455.7
1/2/2020 9:30,1/2/2020 9:45,94.32,51,370.98
1/2/2020 9:45,1/2/2020 10:00,82.02,51,321.78
1/2/2020 10:00,1/2/2020 10:15,60.36,54,235.14
1/2/2020 10:15,1/2/2020 10:30,60.66,54,236.34
1/2/2020 10:30,1/2/2020 10:45,57.48,54,223.62
1/2/2020 10:45,1/2/2020 11:00,61.26,54,238.74
1/2/2020 11:00,1/2/2020 11:15,44.28,56,170.82
1/2/2020 11:15,1/2/2020 11:30,38.82,56,148.98
1/2/2020 11:30,1/2/2020 11:45,1.2,56,-1.5
1/2/2020 11:45,1/2/2020 12:00,14.28,56,50.82
1/2/2020 12:00,1/2/2020 12:15,6.06,59,17.94
1/2/2020 12:15,1/2/2020 12:30,12.3,59,42.9
1/2/2020 12:30,1/2/2020 12:45,41.4,59,159.3
1/2/2020 12:45,1/2/2020 13:00,51.66,59,200.34
1/2/2020 13:00,1/2/2020 13:15,37.92,61,145.38
1/2/2020 13:15,1/2/2020 13:30,53.46,61,207.54
1/2/2020 13:30,1/2/2020 13:45,88.74,61,348.66
1/2/2020 13:45,1/2/2020 14:00,65.52,61,255.78
1/2/2020 14:00,1/2/2020 14:15,66.3,62,258.9
1/2/2020 14:15,1/2/2020 14:30,76.38,62,299.22
1/2/2020 14:30,1/2/2020 14:45,83.52,62,327.78
1/2/2020 14:45,1/2/2020 15:00,95.76,62,376.74
1/2/2020 15:00,1/2/2020 15:15,111.3,62,438.9
1/2/2020 15:15,1/2/2020 15:30,130.02,62,513.78
1/2/2020 15:30,1/2/2020 15:45,145.2,62,574.5
1/2/2020 15:45,1/2/2020 16:00,147.06,62,581.94
1/2/2020 16:00,1/2/2020 16:15,174,59,689.7
1/2/2020 16:15,1/2/2020 16:30,157.68,59,624.42
1/2/2020 16:30,1/2/2020 16:45,159.18,59,630.42
1/2/2020 16:45,1/2/2020 17:00,197.22,59,782.58
1/2/2020 17:00,1/2/2020 17:15,192.3,56,762.9
1/2/2020 17:15,1/2/2020 17:30,176.7,56,700.5
1/2/2020 17:30,1/2/2020 17:45,169.26,56,670.74
1/2/2020 17:45,1/2/2020 18:00,169.8,56,672.9
1/2/2020 18:00,1/2/2020 18:15,156.84,54,621.06
1/2/2020 18:15,1/2/2020 18:30,155.64,54,616.26
1/2/2020 18:30,1/2/2020 18:45,164.64,54,652.26
1/2/2020 18:45,1/2/2020 19:00,157.5,54,623.7
1/2/2020 19:00,1/2/2020 19:15,153.12,54,606.18
1/2/2020 19:15,1/2/2020 19:30,162.42,54,643.38
1/2/2020 19:30,1/2/2020 19:45,151.44,54,599.46
1/2/2020 19:45,1/2/2020 20:00,123.24,54,486.66
1/2/2020 20:00,1/2/2020 20:15,124.68,53,492.42
1/2/2020 20:15,1/2/2020 20:30,126.54,53,499.86
1/2/2020 20:30,1/2/2020 20:45,126.96,53,501.54
1/2/2020 20:45,1/2/2020 21:00,128.76,53,508.74
1/2/2020 21:00,1/2/2020 21:15,127.56,52,503.94
1/2/2020 21:15,1/2/2020 21:30,129.12,52,510.18
1/2/2020 21:30,1/2/2020 21:45,130.26,52,514.74
1/2/2020 21:45,1/2/2020 22:00,132.48,52,523.62
1/2/2020 22:00,1/2/2020 22:15,129.78,51,512.82
1/2/2020 22:15,1/2/2020 22:30,127.14,51,502.26
1/2/2020 22:30,1/2/2020 22:45,127.56,51,503.94
1/2/2020 22:45,1/2/2020 23:00,127.44,51,503.46
1/2/2020 23:00,1/2/2020 23:15,127.98,50,505.62
1/2/2020 23:15,1/2/2020 23:30,129.84,50,513.06
1/2/2020 23:30,1/2/2020 23:45,132.36,50,523.14
1/2/2020 23:45,1/3/2020 0:00,128.7,50,508.5
1/3/2020 0:00,1/3/2020 0:15,126,51,497.7
1/3/2020 0:15,1/3/2020 0:30,128.28,51,506.82
1/3/2020 0:30,1/3/2020 0:45,131.22,51,518.58
1/3/2020 0:45,1/3/2020 1:00,132.12,51,522.18
1/3/2020 1:00,1/3/2020 1:15,128.16,48,506.34
1/3/2020 1:15,1/3/2020 1:30,128.82,48,508.98
1/3/2020 1:30,1/3/2020 1:45,127.38,48,503.22
1/3/2020 1:45,1/3/2020 2:00,127.14,48,502.26
1/3/2020 2:00,1/3/2020 2:15,126.9,50,501.3
1/3/2020 2:15,1/3/2020 2:30,129.36,50,511.14
1/3/2020 2:30,1/3/2020 2:45,127.62,50,504.18
1/3/2020 2:45,1/3/2020 3:00,126.78,50,500.82
1/3/2020 3:00,1/3/2020 3:15,127.14,49,502.26
1/3/2020 3:15,1/3/2020 3:30,128.82,49,508.98
1/3/2020 3:30,1/3/2020 3:45,125.94,49,497.46
1/3/2020 3:45,1/3/2020 4:00,125.16,49,494.34
1/3/2020 4:00,1/3/2020 4:15,127.2,48,502.5
1/3/2020 4:15,1/3/2020 4:30,130.56,48,515.94
1/3/2020 4:30,1/3/2020 4:45,127.8,48,504.9
1/3/2020 4:45,1/3/2020 5:00,128.76,48,508.74
1/3/2020 5:00,1/3/2020 5:15,133.98,46,529.62
1/3/2020 5:15,1/3/2020 5:30,129.6,46,512.1
1/3/2020 5:30,1/3/2020 5:45,134.52,46,531.78
1/3/2020 5:45,1/3/2020 6:00,136.38,46,539.22
1/3/2020 6:00,1/3/2020 6:15,138.24,45,546.66
1/3/2020 6:15,1/3/2020 6:30,139.44,45,551.46
1/3/2020 6:30,1/3/2020 6:45,138.24,45,546.66
1/3/2020 6:45,1/3/2020 7:00,136.74,45,540.66
1/3/2020 7:00,1/3/2020 7:15,141.3,44,558.9
1/3/2020 7:15,1/3/2020 7:30,141.42,44,559.38
1/3/2020 7:30,1/3/2020 7:45,142.2,44,562.5
1/3/2020 7:45,1/3/2020 8:00,141,44,557.7
1/3/2020 8:00,1/3/2020 8:15,146.64,44,580.26
1/3/2020 8:15,1/3/2020 8:30,159.48,44,631.62
1/3/2020 8:30,1/3/2020 8:45,140.82,44,556.98
1/3/2020 8:45,1/3/2020 9:00,106.8,44,420.9
1/3/2020 9:00,1/3/2020 9:15,85.5,50,335.7
1/3/2020 9:15,1/3/2020 9:30,80.64,50,316.26
1/3/2020 9:30,1/3/2020 9:45,93.96,50,369.54
1/3/2020 9:45,1/3/2020 10:00,116.52,50,459.78
1/3/2020 10:00,1/3/2020 10:15,95.34,52,375.06
1/3/2020 10:15,1/3/2020 10:30,44.04,52,169.86
1/3/2020 10:30,1/3/2020 10:45,35.58,52,136.02
1/3/2020 10:45,1/3/2020 11:00,53.46,52,207.54
1/3/2020 11:00,1/3/2020 11:15,32.88,54,125.22
1/3/2020 11:15,1/3/2020 11:30,19.5,54,71.7
1/3/2020 11:30,1/3/2020 11:45,6.24,54,18.66
1/3/2020 11:45,1/3/2020 12:00,33.48,54,127.62
1/3/2020 12:00,1/3/2020 12:15,21.36,57,79.14
1/3/2020 12:15,1/3/2020 12:30,43.68,57,168.42
1/3/2020 12:30,1/3/2020 12:45,75.66,57,296.34
1/3/2020 12:45,1/3/2020 13:00,45.42,57,175.38
1/3/2020 13:00,1/3/2020 13:15,65.46,58,255.54
1/3/2020 13:15,1/3/2020 13:30,60.3,58,234.9
1/3/2020 13:30,1/3/2020 13:45,55.56,58,215.94
1/3/2020 13:45,1/3/2020 14:00,77.58,58,304.02
1/3/2020 14:00,1/3/2020 14:15,84.36,59,331.14
1/3/2020 14:15,1/3/2020 14:30,98.52,59,387.78
1/3/2020 14:30,1/3/2020 14:45,119.4,59,471.3
1/3/2020 14:45,1/3/2020 15:00,125.16,59,494.34
1/3/2020 15:00,1/3/2020 15:15,132.24,59,522.66
1/3/2020 15:15,1/3/2020 15:30,124.8,59,492.9
1/3/2020 15:30,1/3/2020 15:45,127.38,59,503.22
1/3/2020 15:45,1/3/2020 16:00,133.44,59,527.46
1/3/2020 16:00,1/3/2020 16:15,143.88,57,569.22
1/3/2020 16:15,1/3/2020 16:30,147.84,57,585.06
1/3/2020 16:30,1/3/2020 16:45,158.76,57,628.74
1/3/2020 16:45,1/3/2020 17:00,162.18,57,642.42
1/3/2020 17:00,1/3/2020 17:15,154.92,51,613.38
1/3/2020 17:15,1/3/2020 17:30,155.04,51,613.86
1/3/2020 17:30,1/3/2020 17:45,155.76,51,616.74
1/3/2020 17:45,1/3/2020 18:00,148.56,51,587.94
1/3/2020 18:00,1/3/2020 18:15,135.9,50,537.3
1/3/2020 18:15,1/3/2020 18:30,133.38,50,527.22
1/3/2020 18:30,1/3/2020 18:45,133.02,50,525.78
1/3/2020 18:45,1/3/2020 19:00,132.84,50,525.06
1/3/2020 19:00,1/3/2020 19:15,132.6,51,524.1
1/3/2020 19:15,1/3/2020 19:30,135.54,51,535.86
1/3/2020 19:30,1/3/2020 19:45,132.36,51,523.14
1/3/2020 19:45,1/3/2020 20:00,131.88,51,521.22
1/3/2020 20:00,1/3/2020 20:15,128.76,49,508.74
1/3/2020 20:15,1/3/2020 20:30,129,49,509.7
1/3/2020 20:30,1/3/2020 20:45,131.52,49,519.78
1/3/2020 20:45,1/3/2020 21:00,135.66,49,536.34
1/3/2020 21:00,1/3/2020 21:15,131.94,49,521.46
1/3/2020 21:15,1/3/2020 21:30,130.74,49,516.66
1/3/2020 21:30,1/3/2020 21:45,131.28,49,518.82
1/3/2020 21:45,1/3/2020 22:00,129.96,49,513.54
1/3/2020 22:00,1/3/2020 22:15,128.28,49,506.82
1/3/2020 22:15,1/3/2020 22:30,129.78,49,512.82
1/3/2020 22:30,1/3/2020 22:45,129.6,49,512.1
1/3/2020 22:45,1/3/2020 23:00,131.34,49,519.06
1/3/2020 23:00,1/3/2020 23:15,130.02,46,513.78
1/3/2020 23:15,1/3/2020 23:30,128.7,46,508.5
1/3/2020 23:30,1/3/2020 23:45,130.38,46,515.22
1/3/2020 23:45,1/4/2020 0:00,129.24,46,510.66
1/4/2020 0:00,1/4/2020 0:15,129.78,46,512.82
1/4/2020 0:15,1/4/2020 0:30,131.7,46,520.5
1/4/2020 0:30,1/4/2020 0:45,133.2,46,526.5
1/4/2020 0:45,1/4/2020 1:00,130.14,46,514.26
1/4/2020 1:00,1/4/2020 1:15,127.98,48,505.62
1/4/2020 1:15,1/4/2020 1:30,126.9,48,501.3
1/4/2020 1:30,1/4/2020 1:45,131.1,48,518.1
1/4/2020 1:45,1/4/2020 2:00,130.02,48,513.78
1/4/2020 2:00,1/4/2020 2:15,129.06,49,509.94
1/4/2020 2:15,1/4/2020 2:30,129.3,49,510.9
1/4/2020 2:30,1/4/2020 2:45,129.72,49,512.58
1/4/2020 2:45,1/4/2020 3:00,125.88,49,497.22
1/4/2020 3:00,1/4/2020 3:15,127.14,50,502.26
1/4/2020 3:15,1/4/2020 3:30,131.94,50,521.46
1/4/2020 3:30,1/4/2020 3:45,131.7,50,520.5
1/4/2020 3:45,1/4/2020 4:00,129.54,50,511.86
1/4/2020 4:00,1/4/2020 4:15,128.88,50,509.22
1/4/2020 4:15,1/4/2020 4:30,130.56,50,515.94
1/4/2020 4:30,1/4/2020 4:45,127.44,50,503.46
1/4/2020 4:45,1/4/2020 5:00,126.84,50,501.06
1/4/2020 5:00,1/4/2020 5:15,128.64,50,508.26
1/4/2020 5:15,1/4/2020 5:30,133.32,50,526.98
1/4/2020 5:30,1/4/2020 5:45,136.98,50,541.62
1/4/2020 5:45,1/4/2020 6:00,135.66,50,536.34
1/4/2020 6:00,1/4/2020 6:15,137.16,50,542.34
1/4/2020 6:15,1/4/2020 6:30,136.44,50,539.46
1/4/2020 6:30,1/4/2020 6:45,137.64,50,544.26
1/4/2020 6:45,1/4/2020 7:00,136.74,50,540.66
1/4/2020 7:00,1/4/2020 7:15,140.04,51,553.86
1/4/2020 7:15,1/4/2020 7:30,138,51,545.7
1/4/2020 7:30,1/4/2020 7:45,133.02,51,525.78
1/4/2020 7:45,1/4/2020 8:00,133.98,51,529.62
1/4/2020 8:00,1/4/2020 8:15,129.3,51,510.9
1/4/2020 8:15,1/4/2020 8:30,128.7,51,508.5
1/4/2020 8:30,1/4/2020 8:45,106.74,51,420.66
1/4/2020 8:45,1/4/2020 9:00,80.22,51,314.58
1/4/2020 9:00,1/4/2020 9:15,65.04,52,253.86
1/4/2020 9:15,1/4/2020 9:30,57.48,52,223.62
1/4/2020 9:30,1/4/2020 9:45,74.16,52,290.34
1/4/2020 9:45,1/4/2020 10:00,51.54,52,199.86
1/4/2020 10:00,1/4/2020 10:15,81.48,54,319.62
1/4/2020 10:15,1/4/2020 10:30,17.76,54,64.74
1/4/2020 10:30,1/4/2020 10:45,53.64,54,208.26
1/4/2020 10:45,1/4/2020 11:00,3,54,5.7
1/4/2020 11:00,1/4/2020 11:15,63.3,54,246.9
1/4/2020 11:15,1/4/2020 11:30,84.18,54,330.42
1/4/2020 11:30,1/4/2020 11:45,61.68,54,240.42
1/4/2020 11:45,1/4/2020 12:00,10.62,54,36.18
1/4/2020 12:00,1/4/2020 12:15,-7.44,56,-36.06
1/4/2020 12:15,1/4/2020 12:30,38.28,56,146.82
1/4/2020 12:30,1/4/2020 12:45,-10.86,56,-49.74
1/4/2020 12:45,1/4/2020 13:00,-21.36,56,-91.74
1/4/2020 13:00,1/4/2020 13:15,-16.8,56,-73.5
1/4/2020 13:15,1/4/2020 13:30,3.36,56,7.14
1/4/2020 13:30,1/4/2020 13:45,15.36,56,55.14
1/4/2020 13:45,1/4/2020 14:00,28.08,56,106.02
1/4/2020 14:00,1/4/2020 14:15,23.88,56,89.22
1/4/2020 14:15,1/4/2020 14:30,31.32,56,118.98
1/4/2020 14:30,1/4/2020 14:45,49.14,56,190.26
1/4/2020 14:45,1/4/2020 15:00,61.56,56,239.94
1/4/2020 15:00,1/4/2020 15:15,74.04,55,289.86
1/4/2020 15:15,1/4/2020 15:30,89.04,55,349.86
1/4/2020 15:30,1/4/2020 15:45,111.36,55,439.14
1/4/2020 15:45,1/4/2020 16:00,115.74,55,456.66
1/4/2020 16:00,1/4/2020 16:15,134.82,55,532.98
1/4/2020 16:15,1/4/2020 16:30,144.48,55,571.62
1/4/2020 16:30,1/4/2020 16:45,144.36,55,571.14
1/4/2020 16:45,1/4/2020 17:00,144.96,55,573.54
1/4/2020 17:00,1/4/2020 17:15,136.86,54,541.14
1/4/2020 17:15,1/4/2020 17:30,135.18,54,534.42
1/4/2020 17:30,1/4/2020 17:45,131.58,54,520.02
1/4/2020 17:45,1/4/2020 18:00,130.74,54,516.66
1/4/2020 18:00,1/4/2020 18:15,129.48,54,511.62
1/4/2020 18:15,1/4/2020 18:30,128.94,54,509.46
1/4/2020 18:30,1/4/2020 18:45,129.96,54,513.54
1/4/2020 18:45,1/4/2020 19:00,131.58,54,520.02
1/4/2020 19:00,1/4/2020 19:15,133.26,53,526.74
1/4/2020 19:15,1/4/2020 19:30,131.58,53,520.02
1/4/2020 19:30,1/4/2020 19:45,126.66,53,500.34
1/4/2020 19:45,1/4/2020 20:00,124.68,53,492.42
1/4/2020 20:00,1/4/2020 20:15,128.58,53,508.02
1/4/2020 20:15,1/4/2020 20:30,127.08,53,502.02
1/4/2020 20:30,1/4/2020 20:45,126.18,53,498.42
1/4/2020 20:45,1/4/2020 21:00,130.32,53,514.98
1/4/2020 21:00,1/4/2020 21:15,129.78,50,512.82
1/4/2020 21:15,1/4/2020 21:30,125.34,50,495.06
1/4/2020 21:30,1/4/2020 21:45,122.7,50,484.5
1/4/2020 21:45,1/4/2020 22:00,127.08,50,502.02
1/4/2020 22:00,1/4/2020 22:15,126.42,49,499.38
1/4/2020 22:15,1/4/2020 22:30,126,49,497.7
1/4/2020 22:30,1/4/2020 22:45,126,49,497.7
1/4/2020 22:45,1/4/2020 23:00,126.6,49,500.1
1/4/2020 23:00,1/4/2020 23:15,125.34,48,495.06
1/4/2020 23:15,1/4/2020 23:30,124.5,48,491.7
1/4/2020 23:30,1/4/2020 23:45,124.56,48,491.94
1/4/2020 23:45,1/5/2020 0:00,128.4,48,507.3
1/5/2020 0:00,1/5/2020 0:15,127.26,49,502.74
1/5/2020 0:15,1/5/2020 0:30,125.04,49,493.86
1/5/2020 0:30,1/5/2020 0:45,124.8,49,492.9
1/5/2020 0:45,1/5/2020 1:00,127.08,49,502.02
1/5/2020 1:00,1/5/2020 1:15,126.84,47,501.06
1/5/2020 1:15,1/5/2020 1:30,126.54,47,499.86
1/5/2020 1:30,1/5/2020 1:45,125.82,47,496.98
1/5/2020 1:45,1/5/2020 2:00,127.32,47,502.98
1/5/2020 2:00,1/5/2020 2:15,123.72,46,488.58
1/5/2020 2:15,1/5/2020 2:30,122.7,46,484.5
1/5/2020 2:30,1/5/2020 2:45,125.16,46,494.34
1/5/2020 2:45,1/5/2020 3:00,128.58,46,508.02
1/5/2020 3:00,1/5/2020 3:15,126.96,45,501.54
1/5/2020 3:15,1/5/2020 3:30,125.52,45,495.78
1/5/2020 3:30,1/5/2020 3:45,127.56,45,503.94
1/5/2020 3:45,1/5/2020 4:00,126.96,45,501.54
1/5/2020 4:00,1/5/2020 4:15,123.9,44,489.3
1/5/2020 4:15,1/5/2020 4:30,125.46,44,495.54
1/5/2020 4:30,1/5/2020 4:45,127.86,44,505.14
1/5/2020 4:45,1/5/2020 5:00,129.36,44,511.14
1/5/2020 5:00,1/5/2020 5:15,126.6,44,500.1
1/5/2020 5:15,1/5/2020 5:30,127.92,44,505.38
1/5/2020 5:30,1/5/2020 5:45,134.4,44,531.3
1/5/2020 5:45,1/5/2020 6:00,132.12,44,522.18
1/5/2020 6:00,1/5/2020 6:15,133.14,43,526.26
1/5/2020 6:15,1/5/2020 6:30,133.86,43,529.14
1/5/2020 6:30,1/5/2020 6:45,134.82,43,532.98
1/5/2020 6:45,1/5/2020 7:00,133.8,43,528.9
1/5/2020 7:00,1/5/2020 7:15,133.92,43,529.38
1/5/2020 7:15,1/5/2020 7:30,131.76,43,520.74
1/5/2020 7:30,1/5/2020 7:45,130.98,43,517.62
1/5/2020 7:45,1/5/2020 8:00,124.02,43,489.78
1/5/2020 8:00,1/5/2020 8:15,110.4,43,435.3
1/5/2020 8:15,1/5/2020 8:30,101.94,43,401.46
1/5/2020 8:30,1/5/2020 8:45,88.38,43,347.22
1/5/2020 8:45,1/5/2020 9:00,75.9,43,297.3
1/5/2020 9:00,1/5/2020 9:15,62.94,46,245.46
1/5/2020 9:15,1/5/2020 9:30,45.3,46,174.9
1/5/2020 9:30,1/5/2020 9:45,27.42,46,103.38
1/5/2020 9:45,1/5/2020 10:00,17.58,46,64.02
1/5/2020 10:00,1/5/2020 10:15,9.54,50,31.86
1/5/2020 10:15,1/5/2020 10:30,5.58,50,16.02
1/5/2020 10:30,1/5/2020 10:45,-0.72,50,-9.18
1/5/2020 10:45,1/5/2020 11:00,-9,50,-42.3
1/5/2020 11:00,1/5/2020 11:15,-14.4,51,-63.9
1/5/2020 11:15,1/5/2020 11:30,-18.42,51,-79.98
1/5/2020 11:30,1/5/2020 11:45,-21.6,51,-92.7
1/5/2020 11:45,1/5/2020 12:00,-11.34,51,-51.66
1/5/2020 12:00,1/5/2020 12:15,4.86,56,13.14
1/5/2020 12:15,1/5/2020 12:30,13.32,56,46.98
1/5/2020 12:30,1/5/2020 12:45,-7.5,56,-36.3
