Start Date Time,End Date Time,Usage,Avg. Temperature,Peak Demand
1/31/2019 23:45,2/1/2019 0:00,32.5,57,123.4
2/1/2019 0:00,2/1/2019 0:15,33.7,57,128.2
2/1/2019 0:15,2/1/2019 0:30,33.4,57,127
2/1/2019 0:30,2/1/2019 0:45,33.4,57,127
2/1/2019 0:45,2/1/2019 1:00,33.1,57,125.8
2/1/2019 1:00,2/1/2019 1:15,32.5,56,123.4
2/1/2019 1:15,2/1/2019 1:30,33.4,56,127
2/1/2019 1:30,2/1/2019 1:45,33.4,56,127
2/1/2019 1:45,2/1/2019 2:00,31.9,56,121
2/1/2019 2:00,2/1/2019 2:15,32.5,56,123.4
2/1/2019 2:15,2/1/2019 2:30,32.8,56,124.6
2/1/2019 2:30,2/1/2019 2:45,31.9,56,121
2/1/2019 2:45,2/1/2019 3:00,31.6,56,119.8
2/1/2019 3:00,2/1/2019 3:15,31.3,56,118.6
2/1/2019 3:15,2/1/2019 3:30,31,56,117.4
2/1/2019 3:30,2/1/2019 3:45,31.6,56,119.8
2/1/2019 3:45,2/1/2019 4:00,32.2,56,122.2
2/1/2019 4:00,2/1/2019 4:15,37,54,141.4
2/1/2019 4:15,2/1/2019 4:30,37.9,54,145
2/1/2019 4:30,2/1/2019 4:45,43.6,54,167.8
2/1/2019 4:45,2/1/2019 5:00,42.4,54,163
2/1/2019 5:00,2/1/2019 5:15,46.6,53,179.8
2/1/2019 5:15,2/1/2019 5:30,49,53,189.4
2/1/2019 5:30,2/1/2019 5:45,43.3,53,166.6
2/1/2019 5:45,2/1/2019 6:00,41.8,53,160.6
2/1/2019 6:00,2/1/2019 6:15,53.8,53,208.6
2/1/2019 6:15,2/1/2019 6:30,49.6,53,191.8
2/1/2019 6:30,2/1/2019 6:45,49,53,189.4
2/1/2019 6:45,2/1/2019 7:00,47.2,53,182.2
2/1/2019 7:00,2/1/2019 7:15,47.8,54,184.6
2/1/2019 7:15,2/1/2019 7:30,46.9,54,181
2/1/2019 7:30,2/1/2019 7:45,46.9,54,181
2/1/2019 7:45,2/1/2019 8:00,46.9,54,181
2/1/2019 8:00,2/1/2019 8:15,46.6,53,179.8
2/1/2019 8:15,2/1/2019 8:30,46.6,53,179.8
2/1/2019 8:30,2/1/2019 8:45,47.2,53,182.2
2/1/2019 8:45,2/1/2019 9:00,49,53,189.4
2/1/2019 9:00,2/1/2019 9:15,49.6,55,191.8
2/1/2019 9:15,2/1/2019 9:30,50.2,55,194.2
2/1/2019 9:30,2/1/2019 9:45,51.1,55,197.8
2/1/2019 9:45,2/1/2019 10:00,50.8,55,196.6
2/1/2019 10:00,2/1/2019 10:15,50.2,56,194.2
2/1/2019 10:15,2/1/2019 10:30,49.6,56,191.8
2/1/2019 10:30,2/1/2019 10:45,49.6,56,191.8
2/1/2019 10:45,2/1/2019 11:00,52.6,56,203.8
2/1/2019 11:00,2/1/2019 11:15,52.9,56,205
2/1/2019 11:15,2/1/2019 11:30,52.6,56,203.8
2/1/2019 11:30,2/1/2019 11:45,54.7,56,212.2
2/1/2019 11:45,2/1/2019 12:00,50.2,56,194.2
2/1/2019 12:00,2/1/2019 12:15,52.3,58,202.6
2/1/2019 12:15,2/1/2019 12:30,52,58,201.4
2/1/2019 12:30,2/1/2019 12:45,51.4,58,199
2/1/2019 12:45,2/1/2019 13:00,50.2,58,194.2
2/1/2019 13:00,2/1/2019 13:15,50.2,59,194.2
2/1/2019 13:15,2/1/2019 13:30,51.4,59,199
2/1/2019 13:30,2/1/2019 13:45,52.6,59,203.8
2/1/2019 13:45,2/1/2019 14:00,52.9,59,205
2/1/2019 14:00,2/1/2019 14:15,49,59,189.4
2/1/2019 14:15,2/1/2019 14:30,49,59,189.4
2/1/2019 14:30,2/1/2019 14:45,49.9,59,193
2/1/2019 14:45,2/1/2019 15:00,50.8,59,196.6
2/1/2019 15:00,2/1/2019 15:15,49.3,59,190.6
2/1/2019 15:15,2/1/2019 15:30,47.8,59,184.6
2/1/2019 15:30,2/1/2019 15:45,47.2,59,182.2
2/1/2019 15:45,2/1/2019 16:00,46.9,59,181
2/1/2019 16:00,2/1/2019 16:15,37,57,141.4
2/1/2019 16:15,2/1/2019 16:30,36.7,57,140.2
2/1/2019 16:30,2/1/2019 16:45,35.8,57,136.6
2/1/2019 16:45,2/1/2019 17:00,35.2,57,134.2
2/1/2019 17:00,2/1/2019 17:15,36.7,57,140.2
2/1/2019 17:15,2/1/2019 17:30,35.8,57,136.6
2/1/2019 17:30,2/1/2019 17:45,35.2,57,134.2
2/1/2019 17:45,2/1/2019 18:00,34.6,57,131.8
2/1/2019 18:00,2/1/2019 18:15,34.3,57,130.6
2/1/2019 18:15,2/1/2019 18:30,34,57,129.4
2/1/2019 18:30,2/1/2019 18:45,33.4,57,127
2/1/2019 18:45,2/1/2019 19:00,32.8,57,124.6
2/1/2019 19:00,2/1/2019 19:15,31.6,56,119.8
2/1/2019 19:15,2/1/2019 19:30,31.3,56,118.6
2/1/2019 19:30,2/1/2019 19:45,31.3,56,118.6
2/1/2019 19:45,2/1/2019 20:00,31,56,117.4
2/1/2019 20:00,2/1/2019 20:15,31,56,117.4
2/1/2019 20:15,2/1/2019 20:30,30.7,56,116.2
2/1/2019 20:30,2/1/2019 20:45,31,56,117.4
2/1/2019 20:45,2/1/2019 21:00,30.7,56,116.2
2/1/2019 21:00,2/1/2019 21:15,31.9,55,121
2/1/2019 21:15,2/1/2019 21:30,31.6,55,119.8
2/1/2019 21:30,2/1/2019 21:45,31,55,117.4
2/1/2019 21:45,2/1/2019 22:00,31.9,55,121
2/1/2019 22:00,2/1/2019 22:15,31,55,117.4
2/1/2019 22:15,2/1/2019 22:30,31.9,55,121
2/1/2019 22:30,2/1/2019 22:45,32.2,55,122.2
2/1/2019 22:45,2/1/2019 23:00,33.4,55,127
2/1/2019 23:00,2/1/2019 23:15,32.5,54,123.4
2/1/2019 23:15,2/1/2019 23:30,32.2,54,122.2
2/1/2019 23:30,2/1/2019 23:45,31.9,54,121
2/1/2019 23:45,2/2/2019 0:00,32.5,54,123.4
2/2/2019 0:00,2/2/2019 0:15,32.8,55,124.6
2/2/2019 0:15,2/2/2019 0:30,32.5,55,123.4
2/2/2019 0:30,2/2/2019 0:45,31.9,55,121
2/2/2019 0:45,2/2/2019 1:00,30.7,55,116.2
2/2/2019 1:00,2/2/2019 1:15,32.2,54,122.2
2/2/2019 1:15,2/2/2019 1:30,31.3,54,118.6
2/2/2019 1:30,2/2/2019 1:45,31.3,54,118.6
2/2/2019 1:45,2/2/2019 2:00,30.1,54,113.8
2/2/2019 2:00,2/2/2019 2:15,30.4,53,115
2/2/2019 2:15,2/2/2019 2:30,30.7,53,116.2
2/2/2019 2:30,2/2/2019 2:45,30.7,53,116.2
2/2/2019 2:45,2/2/2019 3:00,31,53,117.4
2/2/2019 3:00,2/2/2019 3:15,31.6,55,119.8
2/2/2019 3:15,2/2/2019 3:30,31.6,55,119.8
2/2/2019 3:30,2/2/2019 3:45,32.5,55,123.4
2/2/2019 3:45,2/2/2019 4:00,31.9,55,121
2/2/2019 4:00,2/2/2019 4:15,31,53,117.4
2/2/2019 4:15,2/2/2019 4:30,30.7,53,116.2
2/2/2019 4:30,2/2/2019 4:45,30.7,53,116.2
2/2/2019 4:45,2/2/2019 5:00,30.7,53,116.2
2/2/2019 5:00,2/2/2019 5:15,30.4,55,115
2/2/2019 5:15,2/2/2019 5:30,31.9,55,121
2/2/2019 5:30,2/2/2019 5:45,31.9,55,121
2/2/2019 5:45,2/2/2019 6:00,31.6,55,119.8
2/2/2019 6:00,2/2/2019 6:15,31,56,117.4
2/2/2019 6:15,2/2/2019 6:30,31.6,56,119.8
2/2/2019 6:30,2/2/2019 6:45,30.4,56,115
2/2/2019 6:45,2/2/2019 7:00,30.7,56,116.2
2/2/2019 7:00,2/2/2019 7:15,31.3,53,118.6
2/2/2019 7:15,2/2/2019 7:30,31.3,53,118.6
2/2/2019 7:30,2/2/2019 7:45,32.5,53,123.4
2/2/2019 7:45,2/2/2019 8:00,32.8,53,124.6
2/2/2019 8:00,2/2/2019 8:15,30.7,54,116.2
2/2/2019 8:15,2/2/2019 8:30,31,54,117.4
2/2/2019 8:30,2/2/2019 8:45,31.3,54,118.6
2/2/2019 8:45,2/2/2019 9:00,31,54,117.4
2/2/2019 9:00,2/2/2019 9:15,30.4,56,115
2/2/2019 9:15,2/2/2019 9:30,30.7,56,116.2
2/2/2019 9:30,2/2/2019 9:45,30.4,56,115
2/2/2019 9:45,2/2/2019 10:00,30.7,56,116.2
2/2/2019 10:00,2/2/2019 10:15,30.7,56,116.2
2/2/2019 10:15,2/2/2019 10:30,31,56,117.4
2/2/2019 10:30,2/2/2019 10:45,31.3,56,118.6
2/2/2019 10:45,2/2/2019 11:00,30.7,56,116.2
2/2/2019 11:00,2/2/2019 11:15,30.1,58,113.8
2/2/2019 11:15,2/2/2019 11:30,31.3,58,118.6
2/2/2019 11:30,2/2/2019 11:45,31.3,58,118.6
2/2/2019 11:45,2/2/2019 12:00,30.7,58,116.2
2/2/2019 12:00,2/2/2019 12:15,29.8,59,112.6
2/2/2019 12:15,2/2/2019 12:30,30.4,59,115
2/2/2019 12:30,2/2/2019 12:45,30.4,59,115
2/2/2019 12:45,2/2/2019 13:00,30.1,59,113.8
2/2/2019 13:00,2/2/2019 13:15,30.1,60,113.8
2/2/2019 13:15,2/2/2019 13:30,31.3,60,118.6
2/2/2019 13:30,2/2/2019 13:45,31.3,60,118.6
2/2/2019 13:45,2/2/2019 14:00,30.7,60,116.2
2/2/2019 14:00,2/2/2019 14:15,30.4,59,115
2/2/2019 14:15,2/2/2019 14:30,30.7,59,116.2
2/2/2019 14:30,2/2/2019 14:45,30.7,59,116.2
2/2/2019 14:45,2/2/2019 15:00,31.6,59,119.8
2/2/2019 15:00,2/2/2019 15:15,31.3,57,118.6
2/2/2019 15:15,2/2/2019 15:30,30.4,57,115
2/2/2019 15:30,2/2/2019 15:45,29.8,57,112.6
2/2/2019 15:45,2/2/2019 16:00,29.8,57,112.6
2/2/2019 16:00,2/2/2019 16:15,29.8,57,112.6
2/2/2019 16:15,2/2/2019 16:30,29.8,57,112.6
2/2/2019 16:30,2/2/2019 16:45,30.1,57,113.8
2/2/2019 16:45,2/2/2019 17:00,30.1,57,113.8
2/2/2019 17:00,2/2/2019 17:15,31.6,55,119.8
2/2/2019 17:15,2/2/2019 17:30,31.9,55,121
2/2/2019 17:30,2/2/2019 17:45,30.4,55,115
2/2/2019 17:45,2/2/2019 18:00,30.4,55,115
2/2/2019 18:00,2/2/2019 18:15,30.4,54,115
2/2/2019 18:15,2/2/2019 18:30,30.4,54,115
2/2/2019 18:30,2/2/2019 18:45,31.6,54,119.8
2/2/2019 18:45,2/2/2019 19:00,31.6,54,119.8
2/2/2019 19:00,2/2/2019 19:15,31.9,53,121
2/2/2019 19:15,2/2/2019 19:30,31,53,117.4
2/2/2019 19:30,2/2/2019 19:45,30.7,53,116.2
2/2/2019 19:45,2/2/2019 20:00,30.4,53,115
2/2/2019 20:00,2/2/2019 20:15,32.2,52,122.2
2/2/2019 20:15,2/2/2019 20:30,32.2,52,122.2
2/2/2019 20:30,2/2/2019 20:45,31.6,52,119.8
2/2/2019 20:45,2/2/2019 21:00,31.9,52,121
2/2/2019 21:00,2/2/2019 21:15,31.6,51,119.8
2/2/2019 21:15,2/2/2019 21:30,31.9,51,121
2/2/2019 21:30,2/2/2019 21:45,31.6,51,119.8
2/2/2019 21:45,2/2/2019 22:00,31.6,51,119.8
2/2/2019 22:00,2/2/2019 22:15,30.7,51,116.2
2/2/2019 22:15,2/2/2019 22:30,30.7,51,116.2
2/2/2019 22:30,2/2/2019 22:45,31,51,117.4
2/2/2019 22:45,2/2/2019 23:00,30.7,51,116.2
2/2/2019 23:00,2/2/2019 23:15,31.9,51,121
2/2/2019 23:15,2/2/2019 23:30,31.3,51,118.6
2/2/2019 23:30,2/2/2019 23:45,31.3,51,118.6
2/2/2019 23:45,2/3/2019 0:00,30.4,51,115
2/3/2019 0:00,2/3/2019 0:15,30.4,51,115
2/3/2019 0:15,2/3/2019 0:30,30.7,51,116.2
2/3/2019 0:30,2/3/2019 0:45,30.7,51,116.2
2/3/2019 0:45,2/3/2019 1:00,30.1,51,113.8
2/3/2019 1:00,2/3/2019 1:15,30.7,51,116.2
2/3/2019 1:15,2/3/2019 1:30,31.9,51,121
2/3/2019 1:30,2/3/2019 1:45,32.2,51,122.2
2/3/2019 1:45,2/3/2019 2:00,31,51,117.4
2/3/2019 2:00,2/3/2019 2:15,30.7,51,116.2
2/3/2019 2:15,2/3/2019 2:30,31,51,117.4
2/3/2019 2:30,2/3/2019 2:45,31,51,117.4
2/3/2019 2:45,2/3/2019 3:00,31,51,117.4
2/3/2019 3:00,2/3/2019 3:15,30.7,51,116.2
2/3/2019 3:15,2/3/2019 3:30,30.4,51,115
2/3/2019 3:30,2/3/2019 3:45,30.4,51,115
2/3/2019 3:45,2/3/2019 4:00,30.7,51,116.2
2/3/2019 4:00,2/3/2019 4:15,31.6,53,119.8
2/3/2019 4:15,2/3/2019 4:30,31.6,53,119.8
2/3/2019 4:30,2/3/2019 4:45,30.7,53,116.2
2/3/2019 4:45,2/3/2019 5:00,29.8,53,112.6
2/3/2019 5:00,2/3/2019 5:15,30.4,54,115
2/3/2019 5:15,2/3/2019 5:30,30.4,54,115
2/3/2019 5:30,2/3/2019 5:45,30.7,54,116.2
2/3/2019 5:45,2/3/2019 6:00,30.4,54,115
2/3/2019 6:00,2/3/2019 6:15,30.1,54,113.8
2/3/2019 6:15,2/3/2019 6:30,30.7,54,116.2
2/3/2019 6:30,2/3/2019 6:45,30.7,54,116.2
2/3/2019 6:45,2/3/2019 7:00,31.3,54,118.6
2/3/2019 7:00,2/3/2019 7:15,32.5,54,123.4
2/3/2019 7:15,2/3/2019 7:30,31.9,54,121
2/3/2019 7:30,2/3/2019 7:45,31.9,54,121
2/3/2019 7:45,2/3/2019 8:00,31,54,117.4
2/3/2019 8:00,2/3/2019 8:15,30.1,56,113.8
2/3/2019 8:15,2/3/2019 8:30,30.4,56,115
2/3/2019 8:30,2/3/2019 8:45,31,56,117.4
2/3/2019 8:45,2/3/2019 9:00,30.7,56,116.2
2/3/2019 9:00,2/3/2019 9:15,30.1,53,113.8
2/3/2019 9:15,2/3/2019 9:30,30.1,53,113.8
2/3/2019 9:30,2/3/2019 9:45,30.4,53,115
2/3/2019 9:45,2/3/2019 10:00,30.4,53,115
2/3/2019 10:00,2/3/2019 10:15,30.1,57,113.8
2/3/2019 10:15,2/3/2019 10:30,30.1,57,113.8
2/3/2019 10:30,2/3/2019 10:45,30.4,57,115
2/3/2019 10:45,2/3/2019 11:00,30.7,57,116.2
2/3/2019 11:00,2/3/2019 11:15,31.6,55,119.8
2/3/2019 11:15,2/3/2019 11:30,31.6,55,119.8
2/3/2019 11:30,2/3/2019 11:45,30.7,55,116.2
2/3/2019 11:45,2/3/2019 12:00,30.4,55,115
2/3/2019 12:00,2/3/2019 12:15,30.1,57,113.8
2/3/2019 12:15,2/3/2019 12:30,30.7,57,116.2
2/3/2019 12:30,2/3/2019 12:45,30.1,57,113.8
2/3/2019 12:45,2/3/2019 13:00,30.4,57,115
2/3/2019 13:00,2/3/2019 13:15,30.7,56,116.2
2/3/2019 13:15,2/3/2019 13:30,30.4,56,115
2/3/2019 13:30,2/3/2019 13:45,31,56,117.4
2/3/2019 13:45,2/3/2019 14:00,30.7,56,116.2
2/3/2019 14:00,2/3/2019 14:15,31,56,117.4
2/3/2019 14:15,2/3/2019 14:30,31,56,117.4
2/3/2019 14:30,2/3/2019 14:45,31.6,56,119.8
2/3/2019 14:45,2/3/2019 15:00,31.3,56,118.6
2/3/2019 15:00,2/3/2019 15:15,32.2,56,122.2
2/3/2019 15:15,2/3/2019 15:30,31.6,56,119.8
2/3/2019 15:30,2/3/2019 15:45,31,56,117.4
2/3/2019 15:45,2/3/2019 16:00,31,56,117.4
2/3/2019 16:00,2/3/2019 16:15,31,54,117.4
2/3/2019 16:15,2/3/2019 16:30,31.9,54,121
2/3/2019 16:30,2/3/2019 16:45,32.2,54,122.2
2/3/2019 16:45,2/3/2019 17:00,32.5,54,123.4
2/3/2019 17:00,2/3/2019 17:15,31.9,54,121
2/3/2019 17:15,2/3/2019 17:30,32.2,54,122.2
2/3/2019 17:30,2/3/2019 17:45,33.7,54,128.2
2/3/2019 17:45,2/3/2019 18:00,34,54,129.4
2/3/2019 18:00,2/3/2019 18:15,34.9,54,133
2/3/2019 18:15,2/3/2019 18:30,33.4,54,127
2/3/2019 18:30,2/3/2019 18:45,33.7,54,128.2
2/3/2019 18:45,2/3/2019 19:00,33.7,54,128.2
2/3/2019 19:00,2/3/2019 19:15,33.1,54,125.8
2/3/2019 19:15,2/3/2019 19:30,33.1,54,125.8
2/3/2019 19:30,2/3/2019 19:45,32.8,54,124.6
2/3/2019 19:45,2/3/2019 20:00,33.1,54,125.8
2/3/2019 20:00,2/3/2019 20:15,34,54,129.4
2/3/2019 20:15,2/3/2019 20:30,34,54,129.4
2/3/2019 20:30,2/3/2019 20:45,33.1,54,125.8
2/3/2019 20:45,2/3/2019 21:00,31.6,54,119.8
2/3/2019 21:00,2/3/2019 21:15,32.8,54,124.6
2/3/2019 21:15,2/3/2019 21:30,33.7,54,128.2
2/3/2019 21:30,2/3/2019 21:45,33.4,54,127
2/3/2019 21:45,2/3/2019 22:00,34,54,129.4
2/3/2019 22:00,2/3/2019 22:15,34,54,129.4
2/3/2019 22:15,2/3/2019 22:30,33.7,54,128.2
2/3/2019 22:30,2/3/2019 22:45,34,54,129.4
2/3/2019 22:45,2/3/2019 23:00,33.4,54,127
2/3/2019 23:00,2/3/2019 23:15,32.5,53,123.4
2/3/2019 23:15,2/3/2019 23:30,30.7,53,116.2
2/3/2019 23:30,2/3/2019 23:45,31.9,53,121
2/3/2019 23:45,2/4/2019 0:00,32.2,53,122.2
2/4/2019 0:00,2/4/2019 0:15,33.1,51,125.8
2/4/2019 0:15,2/4/2019 0:30,32.8,51,124.6
2/4/2019 0:30,2/4/2019 0:45,33.1,51,125.8
2/4/2019 0:45,2/4/2019 1:00,32.2,51,122.2
2/4/2019 1:00,2/4/2019 1:15,31.3,53,118.6
2/4/2019 1:15,2/4/2019 1:30,30.7,53,116.2
2/4/2019 1:30,2/4/2019 1:45,38.8,53,148.6
2/4/2019 1:45,2/4/2019 2:00,40.6,53,155.8
2/4/2019 2:00,2/4/2019 2:15,46.3,51,178.6
2/4/2019 2:15,2/4/2019 2:30,47.8,51,184.6
2/4/2019 2:30,2/4/2019 2:45,50.2,51,194.2
2/4/2019 2:45,2/4/2019 3:00,55.6,51,215.8
2/4/2019 3:00,2/4/2019 3:15,54.4,53,211
2/4/2019 3:15,2/4/2019 3:30,55,53,213.4
2/4/2019 3:30,2/4/2019 3:45,52,53,201.4
2/4/2019 3:45,2/4/2019 4:00,48.1,53,185.8
2/4/2019 4:00,2/4/2019 4:15,53.8,52,208.6
2/4/2019 4:15,2/4/2019 4:30,53.5,52,207.4
2/4/2019 4:30,2/4/2019 4:45,54.4,52,211
2/4/2019 4:45,2/4/2019 5:00,54.4,52,211
2/4/2019 5:00,2/4/2019 5:15,55.6,53,215.8
2/4/2019 5:15,2/4/2019 5:30,55.6,53,215.8
2/4/2019 5:30,2/4/2019 5:45,54.7,53,212.2
2/4/2019 5:45,2/4/2019 6:00,55.3,53,214.6
2/4/2019 6:00,2/4/2019 6:15,55.6,51,215.8
2/4/2019 6:15,2/4/2019 6:30,58.6,51,227.8
2/4/2019 6:30,2/4/2019 6:45,58,51,225.4
2/4/2019 6:45,2/4/2019 7:00,57.7,51,224.2
2/4/2019 7:00,2/4/2019 7:15,58.6,51,227.8
2/4/2019 7:15,2/4/2019 7:30,59.5,51,231.4
2/4/2019 7:30,2/4/2019 7:45,60.1,51,233.8
2/4/2019 7:45,2/4/2019 8:00,59.8,51,232.6
2/4/2019 8:00,2/4/2019 8:15,61,51,237.4
2/4/2019 8:15,2/4/2019 8:30,61.3,51,238.6
2/4/2019 8:30,2/4/2019 8:45,64,51,249.4
2/4/2019 8:45,2/4/2019 9:00,64.3,51,250.6
2/4/2019 9:00,2/4/2019 9:15,67.9,50,265
2/4/2019 9:15,2/4/2019 9:30,67.3,50,262.6
2/4/2019 9:30,2/4/2019 9:45,67,50,261.4
2/4/2019 9:45,2/4/2019 10:00,68.2,50,266.2
2/4/2019 10:00,2/4/2019 10:15,68.5,48,267.4
2/4/2019 10:15,2/4/2019 10:30,67,48,261.4
2/4/2019 10:30,2/4/2019 10:45,66.1,48,257.8
2/4/2019 10:45,2/4/2019 11:00,64.6,48,251.8
2/4/2019 11:00,2/4/2019 11:15,64.3,51,250.6
2/4/2019 11:15,2/4/2019 11:30,64,51,249.4
2/4/2019 11:30,2/4/2019 11:45,64.9,51,253
2/4/2019 11:45,2/4/2019 12:00,64.6,51,251.8
2/4/2019 12:00,2/4/2019 12:15,63.7,51,248.2
2/4/2019 12:15,2/4/2019 12:30,62.5,51,243.4
2/4/2019 12:30,2/4/2019 12:45,61.9,51,241
2/4/2019 12:45,2/4/2019 13:00,61.9,51,241
2/4/2019 13:00,2/4/2019 13:15,62.8,51,244.6
2/4/2019 13:15,2/4/2019 13:30,62.2,51,242.2
2/4/2019 13:30,2/4/2019 13:45,61.9,51,241
2/4/2019 13:45,2/4/2019 14:00,61,51,237.4
2/4/2019 14:00,2/4/2019 14:15,62.8,50,244.6
2/4/2019 14:15,2/4/2019 14:30,62.5,50,243.4
2/4/2019 14:30,2/4/2019 14:45,61,50,237.4
2/4/2019 14:45,2/4/2019 15:00,59.5,50,231.4
2/4/2019 15:00,2/4/2019 15:15,59.5,49,231.4
2/4/2019 15:15,2/4/2019 15:30,60.1,49,233.8
2/4/2019 15:30,2/4/2019 15:45,59.5,49,231.4
2/4/2019 15:45,2/4/2019 16:00,58.6,49,227.8
2/4/2019 16:00,2/4/2019 16:15,46.3,49,178.6
2/4/2019 16:15,2/4/2019 16:30,44.2,49,170.2
2/4/2019 16:30,2/4/2019 16:45,42.7,49,164.2
2/4/2019 16:45,2/4/2019 17:00,40.6,49,155.8
2/4/2019 17:00,2/4/2019 17:15,40.3,48,154.6
2/4/2019 17:15,2/4/2019 17:30,39.4,48,151
2/4/2019 17:30,2/4/2019 17:45,41.5,48,159.4
2/4/2019 17:45,2/4/2019 18:00,40.3,48,154.6
2/4/2019 18:00,2/4/2019 18:15,37.9,45,145
2/4/2019 18:15,2/4/2019 18:30,36.1,45,137.8
2/4/2019 18:30,2/4/2019 18:45,35.5,45,135.4
2/4/2019 18:45,2/4/2019 19:00,35.5,45,135.4
2/4/2019 19:00,2/4/2019 19:15,34.9,45,133
2/4/2019 19:15,2/4/2019 19:30,34,45,129.4
2/4/2019 19:30,2/4/2019 19:45,33.4,45,127
2/4/2019 19:45,2/4/2019 20:00,35.2,45,134.2
2/4/2019 20:00,2/4/2019 20:15,34.6,48,131.8
2/4/2019 20:15,2/4/2019 20:30,34,48,129.4
2/4/2019 20:30,2/4/2019 20:45,35.2,48,134.2
2/4/2019 20:45,2/4/2019 21:00,34.3,48,130.6
2/4/2019 21:00,2/4/2019 21:15,34,46,129.4
2/4/2019 21:15,2/4/2019 21:30,33.4,46,127
2/4/2019 21:30,2/4/2019 21:45,34,46,129.4
2/4/2019 21:45,2/4/2019 22:00,34.6,46,131.8
2/4/2019 22:00,2/4/2019 22:15,34.6,46,131.8
2/4/2019 22:15,2/4/2019 22:30,34.3,46,130.6
2/4/2019 22:30,2/4/2019 22:45,33.7,46,128.2
2/4/2019 22:45,2/4/2019 23:00,33.4,46,127
2/4/2019 23:00,2/4/2019 23:15,34.3,45,130.6
2/4/2019 23:15,2/4/2019 23:30,33.4,45,127
2/4/2019 23:30,2/4/2019 23:45,34.6,45,131.8
2/4/2019 23:45,2/5/2019 0:00,34.6,45,131.8
2/5/2019 0:00,2/5/2019 0:15,33.7,45,128.2
2/5/2019 0:15,2/5/2019 0:30,34.9,45,133
2/5/2019 0:30,2/5/2019 0:45,33.7,45,128.2
2/5/2019 0:45,2/5/2019 1:00,32.2,45,122.2
2/5/2019 1:00,2/5/2019 1:15,32.5,43,123.4
2/5/2019 1:15,2/5/2019 1:30,32.8,43,124.6
2/5/2019 1:30,2/5/2019 1:45,41.2,43,158.2
2/5/2019 1:45,2/5/2019 2:00,44.2,43,170.2
2/5/2019 2:00,2/5/2019 2:15,43.6,42,167.8
2/5/2019 2:15,2/5/2019 2:30,42.7,42,164.2
2/5/2019 2:30,2/5/2019 2:45,42.1,42,161.8
2/5/2019 2:45,2/5/2019 3:00,41.8,42,160.6
2/5/2019 3:00,2/5/2019 3:15,40.6,42,155.8
2/5/2019 3:15,2/5/2019 3:30,40.6,42,155.8
2/5/2019 3:30,2/5/2019 3:45,42.4,42,163
2/5/2019 3:45,2/5/2019 4:00,43,42,165.4
2/5/2019 4:00,2/5/2019 4:15,42.1,43,161.8
2/5/2019 4:15,2/5/2019 4:30,42.4,43,163
2/5/2019 4:30,2/5/2019 4:45,41.2,43,158.2
2/5/2019 4:45,2/5/2019 5:00,41.2,43,158.2
2/5/2019 5:00,2/5/2019 5:15,52.3,43,202.6
2/5/2019 5:15,2/5/2019 5:30,52.9,43,205
2/5/2019 5:30,2/5/2019 5:45,52.9,43,205
2/5/2019 5:45,2/5/2019 6:00,53.5,43,207.4
2/5/2019 6:00,2/5/2019 6:15,59.8,43,232.6
2/5/2019 6:15,2/5/2019 6:30,60.1,43,233.8
2/5/2019 6:30,2/5/2019 6:45,59.8,43,232.6
2/5/2019 6:45,2/5/2019 7:00,61,43,237.4
2/5/2019 7:00,2/5/2019 7:15,63.1,44,245.8
2/5/2019 7:15,2/5/2019 7:30,63.1,44,245.8
2/5/2019 7:30,2/5/2019 7:45,65.2,44,254.2
2/5/2019 7:45,2/5/2019 8:00,67,44,261.4
2/5/2019 8:00,2/5/2019 8:15,66.4,43,259
2/5/2019 8:15,2/5/2019 8:30,66.7,43,260.2
2/5/2019 8:30,2/5/2019 8:45,66.7,43,260.2
2/5/2019 8:45,2/5/2019 9:00,70,43,273.4
2/5/2019 9:00,2/5/2019 9:15,71.2,46,278.2
2/5/2019 9:15,2/5/2019 9:30,72.7,46,284.2
2/5/2019 9:30,2/5/2019 9:45,73.3,46,286.6
2/5/2019 9:45,2/5/2019 10:00,72.7,46,284.2
2/5/2019 10:00,2/5/2019 10:15,72.4,45,283
2/5/2019 10:15,2/5/2019 10:30,73.6,45,287.8
2/5/2019 10:30,2/5/2019 10:45,70.3,45,274.6
2/5/2019 10:45,2/5/2019 11:00,68.2,45,266.2
2/5/2019 11:00,2/5/2019 11:15,69.1,46,269.8
2/5/2019 11:15,2/5/2019 11:30,67.6,46,263.8
2/5/2019 11:30,2/5/2019 11:45,66.7,46,260.2
2/5/2019 11:45,2/5/2019 12:00,69.7,46,272.2
2/5/2019 12:00,2/5/2019 12:15,70,48,273.4
2/5/2019 12:15,2/5/2019 12:30,69.1,48,269.8
2/5/2019 12:30,2/5/2019 12:45,68.2,48,266.2
2/5/2019 12:45,2/5/2019 13:00,69.1,48,269.8
2/5/2019 13:00,2/5/2019 13:15,69.4,48,271
2/5/2019 13:15,2/5/2019 13:30,70.3,48,274.6
2/5/2019 13:30,2/5/2019 13:45,68.2,48,266.2
2/5/2019 13:45,2/5/2019 14:00,67.9,48,265
2/5/2019 14:00,2/5/2019 14:15,68.5,51,267.4
2/5/2019 14:15,2/5/2019 14:30,68.5,51,267.4
2/5/2019 14:30,2/5/2019 14:45,67.6,51,263.8
2/5/2019 14:45,2/5/2019 15:00,67.3,51,262.6
2/5/2019 15:00,2/5/2019 15:15,67.6,51,263.8
